sitio,tra.par,fecha,semana,no.esp.p,codigo.p,genero.p,especie.p,no.ind,no.flores.ind.1,no.flores.ind.2,no.flores.ind.3,no.flores.ind.4,no.flores.ind.5,no.flores.ind.6,no.flores.ind.7,no.flores.ind.8,no.flores.ind.9,no.flores.ind.10,no.flores.ind.11,no.flores.ind.12,no.flores.ind.13,no.flores.ind.14,flores.herb,flores.tot,realizador,comentarios
V12,70,2008-11-26,8,p0034,lar.div,Larrea,divaricata,5,228,19,25,40,100,.,.,.,.,.,.,.,.,.,.,412,Agus,
V12,70,2008-11-26,8,p0009,sen.aph,Senna ,aphylla ,2,5,5,.,.,.,.,.,.,.,.,.,.,.,.,.,10,Agus,
V12,70,2008-11-26,8,p0043,tri.can,Trichocereus,candicans,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Agus,
V12,70,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,1,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,Agus,
V12,72,2008-11-26,8,p0034,lar.div,Larrea,divaricata,2,2,20,.,.,.,.,.,.,.,.,.,.,.,.,.,22,Agus,
V12,72,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,8,115,120,60,160,120,60,66,40,.,.,.,.,.,.,.,741,Agus,
V12,T1,2008-11-26,8,p0004,hel.don,Helenium ,donianum,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V12,T1,2008-11-26,8,p0034,lar.div,Larrea,divaricata,4,1,4,5,13,.,.,.,.,.,.,.,.,.,.,.,23,Anahí Miner,
V12,T1,2008-11-26,8,p0037,opu.sul,Opuntia,sulphurea,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V12,T1,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,Anahí Miner,
V12,T1,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,2,135,10,.,.,.,.,.,.,.,.,.,.,.,.,.,145,Anahí Miner,
V12,T2,2008-11-26,8,p0004,hel.don,Helenium ,donianum,8,1,1,1,1,2,4,1,1,.,.,.,.,.,.,.,12,Agus,
V12,T2,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,11,Agus,
V12,T2,2008-11-26,8,p0043,tri.can,Trichocereus,candicans,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Agus,
V12,T2,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,5.5,44,12,12,60,80,20,.,.,.,.,.,.,.,.,.,209,Agus,
V13,73,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V13,73,2008-11-26,8,p0054,sph.min,Spharealcea,miniata,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V13,75,2008-11-26,8,p0011,lyc.chi,Lycium ,chilense ,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Agus,
V13,75,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,4,1,1,9,10,.,.,.,.,.,.,.,.,.,.,.,21,Agus,
V13,75,2008-11-26,8,p0120,yuyo,.,.,2,40,4,.,.,.,.,.,.,.,.,.,.,.,.,.,44,Agus,
V13,76,2008-11-26,8,inflo.am,inflo.am,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Agus,falta herbario (se perdiÃ³)
V13,76,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Agus,
V13,76,2008-11-26,8,p0037,opu.sul,Opuntia,sulphurea,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Agus,
V13,76,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,Agus,
V13,78,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,5,3,1,6,3,1,.,.,.,.,.,.,.,.,.,.,14,Agus,
V13,T1,2008-11-26,8,p0011,lyc.chi,Lycium ,chilense ,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V13,T1,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V13,T2,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,4,6,9,4,1,.,.,.,.,.,.,.,.,.,.,.,20,Anahí Miner,
V13,T2,2008-11-26,8,p0069,sen.gil,.,.,2,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V13,T2,2008-11-26,8,p0120,yuyo,.,.,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V14,79,2008-11-26,8,p0019,aca.ser,Acantholippia ,seriphioides ,4,5,3,3,12,.,.,.,.,.,.,.,.,.,.,.,23,Anahí Miner,
V14,79,2008-11-26,8,p0019,aca.ser,Acantholippia ,seriphioides ,21,40,40,50,60,10,6,40,30,20,10,.,.,.,.,.,643,Agus,
V14,79,2008-11-26,8,p0045,lar.cun,Larrea,cuneifolia,11,4,5,4,3,11,1,41,2,68,5,.,.,.,.,.,158,Agus,
V14,79,2008-11-26,8,p0045,lar.cun,Larrea,cuneifolia,14.25,16,2,1,9,50,5,3,9,9,13,135,2,.,.,.,302,Anahí Miner,
V14,81,2008-11-26,8,p0019,aca.ser,Acantholippia ,seriphioides ,3,2,1,39,.,.,.,.,.,.,.,.,.,.,.,.,42,Anahí Miner,
V14,81,2008-11-26,8,p0011,lyc.chi,Lycium ,chilense ,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V14,81,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,4,1,1,2,4,.,.,.,.,.,.,.,.,.,.,.,8,Anahí Miner,
V14,81,2008-11-26,8,p0061,phi.gil,.,.,1,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,Anahí Miner,
V14,81,2008-11-26,8,p0009,sen.aph,Senna ,aphylla ,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V14,81,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,20,Anahí Miner,
V14,81,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,9,38,9,25,3,2,27,5,26,.,.,.,.,.,.,.,152,Anahí Miner,
V14,84,2008-11-26,8,p0051,mon.aph,Monttea ,aphylla ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Agus,
V14,84,2008-11-26,8,p0009,sen.aph,Senna ,aphylla ,1,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,Agus,
V14,84,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,18.5,10,50,200,6,2,84,15,18,20,4,.,.,.,.,.,757,Agus,
V14,T1,2008-11-26,8,p0019,aca.ser,Acantholippia ,seriphioides ,12,4,1,3,8,5,5,7,10,4,5,.,.,.,.,.,62,Agus,
V14,T1,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Agus,
V14,T1,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,15,Agus,
V14,T1,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,8,8,17,6,36,6,20,28,4,.,.,.,.,.,.,.,125,Agus,
V14,T2,2008-11-26,8,p0045,lar.cun,Larrea,cuneifolia,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,Anahí Miner,
V14,T2,2008-11-26,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V14,T2,2008-11-26,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,18,Anahí Miner,
V14,T2,2008-11-26,8,p0003,zuc.pun,Zuccagnia ,punctata ,6,16,34,16,12,12,15,.,.,.,.,.,.,.,.,.,105,Anahí Miner,
V10,55,2008-12-01,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,Jimena Dorado,
V10,57,2008-12-01,8,p0019,aca.ser,Acantholippia ,seriphioides ,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,Jimena Dorado,
V10,57,2008-12-01,8,p0004,hel.don,Helenium ,donianum ,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Jimena Dorado,
V10,57,2008-12-01,8,p0034,lar.div,Larrea,divaricata,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V10,57,2008-12-01,8,p0011,lyc.chi,Lycium ,chilense ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V10,57,2008-12-01,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,3,5,1,1,.,.,.,.,.,.,.,.,.,.,.,.,7,Jimena Dorado,
V10,57,2008-12-01,8,p0065,men.alb,.,.,5,4,8,5,3,2,.,.,.,.,.,.,.,.,.,.,22,Jimena Dorado,
V10,57,2008-12-01,8,p0037,opu.sul,Opuntia,sulphurea,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V10,57,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,7,Jimena Dorado,
V10,57,2008-12-01,8,p0120,yuyo,.,.,8,4,8,5,4,5,6,16,12,.,.,.,.,.,.,.,60,Jimena Dorado,
V10,58,2008-12-01,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,11,2,.,.,.,.,.,.,.,.,.,.,.,.,.,13,Anahí Miner,
V10,58,2008-12-01,8,p0065,men.alb,.,.,2,4,12,.,.,.,.,.,.,.,.,.,.,.,.,.,16,Anahí Miner,
V10,58,2008-12-01,8,p0120,yuyo,.,.,8,9,23,4,72,19,8,105,18,.,.,.,.,.,.,.,258,Anahí Miner,
V10,60,2008-12-01,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,2,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V10,T1,2008-12-01,8,eup.raro,eup.raro,.,.,1,300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,300,Jimena Dorado,
V10,T1,2008-12-01,8,p0065,men.alb,.,.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Jimena Dorado,
V10,T2,2008-12-01,8,p0007,lyc.ten,Lycium ,tenuispinosum  ,3,3,1,3,.,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V10,T2,2008-12-01,8,p0006,men.dec,Menodora ,decemfida ,2,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
V10,T2,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,Anahí Miner,
V10,T2,2008-12-01,8,p0120,yuyo,.,.,5,18,80,12,24,3,.,.,.,.,.,.,.,.,.,.,137,Anahí Miner,
V6,31,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,2,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V6,31,2008-12-01,8,nueva,nueva,.,.,2,4,24,.,.,.,.,.,.,.,.,.,.,.,.,.,28,Anahí Miner,
V6,31,2008-12-01,8,paÃ±ito,paÃ±ito,.,.,2,11,2,.,.,.,.,.,.,.,.,.,.,.,.,.,13,Anahí Miner,
V6,31,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,Anahí Miner,
V6,33,2008-12-01,8,p0023,cle.mon,Clematis ,montevidensis ,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V6,33,2008-12-01,8,p0004,hel.don,Helenium ,donianum,3,1,2,5,.,.,.,.,.,.,.,.,.,.,.,.,8,Jimena Dorado,
V6,33,2008-12-01,8,ra.bl,ra.bl,.,.,6,7,12,6,3,12,3,.,.,.,.,.,.,.,.,.,43,Jimena Dorado,
V6,33,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4,Jimena Dorado,
V6,34,2008-12-01,8,p0018,bud.men,Buddleja  ,mendozensis ,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Jimena Dorado,
V6,34,2008-12-01,8,p0006,men.dec,Menodora ,decemfida ,6,12,3,7,1,1,1,1,.,.,.,.,.,.,.,.,22,Jimena Dorado,
V6,34,2008-12-01,8,p0009,sen.aph,Senna ,aphylla ,4,25,32,3,1,.,.,.,.,.,.,.,.,.,.,.,61,Jimena Dorado,
V6,34,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,Jimena Dorado,
V6,36,2008-12-01,8,p0026,alo.gra,Aloyssia ,gratissima ,1,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V6,36,2008-12-01,8,p0047,dyp.gla,Dipyrena ,glaberrima,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Anahí Miner,
V6,36,2008-12-01,8,p0004,hel.don,Helenium ,donianum,6,2,2,1,1,2,1,.,.,.,.,.,.,.,.,.,9,Anahí Miner,
V6,36,2008-12-01,8,huevito,huevito,.,.,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V6,36,2008-12-01,8,na.g,na.g,.,.,1,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,Anahí Miner,
V6,36,2008-12-01,8,p0073,oen.odo,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V6,36,2008-12-01,8,ra.bl,ra.bl,.,.,2,18,14,.,.,.,.,.,.,.,.,.,.,.,.,.,32,Anahí Miner,
V6,36,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,Anahí Miner,
V6,T1,2008-12-01,8,conejito,conejito,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,Fucsia
V6,T1,2008-12-01,8,p0004,hel.don,Helenium ,donianum,2,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V6,T1,2008-12-01,8,huevito,huevito,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,27,Jimena Dorado,
V6,T1,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,3,1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,4,Jimena Dorado,
V6,T1,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,3,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3,Jimena Dorado,
V6,T1,2008-12-01,8,mar.pel,mar.pel,.,.,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V6,T1,2008-12-01,8,marg.g.2,marg.g.3,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V6,T1,2008-12-01,8,p0006,men.dec,Menodora ,decemfida ,5,10,2,1,1,1,.,.,.,.,.,.,.,.,.,.,15,Jimena Dorado,
V6,T1,2008-12-01,8,na.g,na.g,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V6,T1,2008-12-01,8,oenot.ch,oenot.ch,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V6,T1,2008-12-01,8,oenot.l,oenot.l,.,.,5,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,5,Jimena Dorado,
V6,T1,2008-12-01,8,pet.am,pet.am,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,150,150,Jimena Dorado,
V6,T1,2008-12-01,8,p0061,phi.gil,.,.,1,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,Jimena Dorado,
V6,T1,2008-12-01,8,qui.hoj.l,qui.hoj.l,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V6,T1,2008-12-01,8,ra.bl,ra.bl,.,.,3,6,16,5,.,.,.,.,.,.,.,.,.,.,.,.,27,Jimena Dorado,
V6,T1,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,Jimena Dorado,
V6,T1,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,20,Jimena Dorado,
V6,T2,2008-12-01,8,p0026,alo.gra,Aloyssia ,gratissima ,1,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V6,T2,2008-12-01,8,p0009,sen.aph,Senna ,aphylla ,3,10,8,5,.,.,.,.,.,.,.,.,.,.,.,.,23,Anahí Miner,
V6,T2,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,32,Anahí Miner,
V7,37,2008-12-01,8,p0062,cen.sol,.,.,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Jimena Dorado,
V7,37,2008-12-01,8,p0059,des.sp1,.,.,1,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,Jimena Dorado,
V7,37,2008-12-01,8,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,11,Jimena Dorado,
V7,37,2008-12-01,8,lech.am,lech.am,.,.,3,2,8,19,.,.,.,.,.,.,.,.,.,.,.,.,29,Jimena Dorado,
V7,37,2008-12-01,8,nueva,nueva,.,.,3,40,100,26,.,.,.,.,.,.,.,.,.,.,.,.,166,Jimena Dorado,
V7,37,2008-12-01,8,paÃ±ito,paÃ±ito,.,.,3,1,6,4,.,.,.,.,.,.,.,.,.,.,.,.,11,Jimena Dorado,
V7,37,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,4,2,2,7,3,.,.,.,.,.,.,.,.,.,.,.,14,Jimena Dorado,
V7,39,2008-12-01,8,p0023,cle.mon,Clematis ,montevidensis ,2,8,14,.,.,.,.,.,.,.,.,.,.,.,.,.,22,Anahí Miner,
V7,39,2008-12-01,8,desc.g,desc.g,.,.,2,4,8,.,.,.,.,.,.,.,.,.,.,.,.,.,12,Anahí Miner,
V7,39,2008-12-01,8,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,18,Anahí Miner,
V7,39,2008-12-01,8,lech.am,lech.am,.,.,3,4,2,3,.,.,.,.,.,.,.,.,.,.,.,.,9,Anahí Miner,
V7,39,2008-12-01,8,p0011,lyc.chi,Lycium ,chilense ,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V7,39,2008-12-01,8,nueva,nueva,.,.,3,40,8,344,.,.,.,.,.,.,.,.,.,.,.,.,392,Anahí Miner,
V7,39,2008-12-01,8,paÃ±ito,paÃ±ito,.,.,3,4,1,2,.,.,.,.,.,.,.,.,.,.,.,.,7,Anahí Miner,
V7,39,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,5,1,5,2,2,1,.,.,.,.,.,.,.,.,.,.,11,Anahí Miner,
V7,40,2008-12-01,8,p0023,cle.mon,Clematis ,montevidensis ,5,3,1,5,1,2,.,.,.,.,.,.,.,.,.,.,12,Anahí Miner,
V7,40,2008-12-01,8,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,12,Anahí Miner,
V7,40,2008-12-01,8,p0004,hel.don,Helenium ,donianum ,6,4,2,21,4,2,8,.,.,.,.,.,.,.,.,.,41,Anahí Miner,
V7,40,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V7,40,2008-12-01,8,p0011,lyc.chi,Lycium ,chilense ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V7,40,2008-12-01,8,nueva,nueva,.,.,26,28,72,108,176,20,92,196,28,32,80,.,.,.,.,.,2163,Anahí Miner,
V7,40,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Anahí Miner,
V7,42,2008-12-01,8,p0026,alo.gra,Aloyssia ,gratissima ,1,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,Jimena Dorado,
V7,42,2008-12-01,8,p0004,hel.don,Helenium ,donianum ,5,14,1,10,1,10,.,.,.,.,.,.,.,.,.,.,36,Jimena Dorado,
V7,42,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,16,2,1,1,2,2,1,1,1,3,2,1,1,1,1,.,23,Jimena Dorado,
V7,42,2008-12-01,8,p0006,men.dec,Menodora ,decemfida ,3,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,3,Jimena Dorado,
V7,42,2008-12-01,8,nueva,nueva,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,40,Jimena Dorado,
V7,42,2008-12-01,8,paÃ±ito,paÃ±ito,.,.,1,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,Jimena Dorado,
V7,42,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V7,42,2008-12-01,8,qui.hoj.l,qui.hoj.l,.,.,4,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,6,Jimena Dorado,
V7,42,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,Jimena Dorado,
V7,T1,2008-12-01,8,p0026,alo.gra,Aloyssia ,gratissima ,1,200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,200,Jimena Dorado,
V7,T1,2008-12-01,8,p0023,cle.mon,Clematis ,montevidensis ,2,3,7,.,.,.,.,.,.,.,.,.,.,.,.,.,10,Jimena Dorado,
V7,T1,2008-12-01,8,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,16,Jimena Dorado,
V7,T1,2008-12-01,8,p0004,hel.don,Helenium ,donianum ,8,13,15,1,2,2,1,4,19,.,.,.,.,.,.,.,57,Jimena Dorado,
V7,T1,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,2,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Jimena Dorado,
V7,T1,2008-12-01,8,p0011,lyc.chi,Lycium ,chilense ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V7,T1,2008-12-01,8,pelo.lila,pelo.lila,.,.,1,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,Jimena Dorado,
V7,T1,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,5,16,2,3,3,3,.,.,.,.,.,.,.,.,.,.,27,Jimena Dorado,
V7,T1,2008-12-01,8,qui.hoj.l,qui.hoj.l,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
V7,T1,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,Jimena Dorado,
V7,T1,2008-12-01,8,p0055,ver.tha,Verbascum,thapsus,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
V7,T2,2008-12-01,8,p0023,cle.mon,Clematis ,montevidensis ,9,2,4,4,9,11,5,8,3,43,.,.,.,.,.,.,89,Anahí Miner,
V7,T2,2008-12-01,8,p0059,des.sp1,.,.,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V7,T2,2008-12-01,8,p0057,ero.cic,Erodium ,cicatarium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,9,Anahí Miner,
V7,T2,2008-12-01,8,p0004,hel.don,Helenium ,donianum,3,1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V7,T2,2008-12-01,8,marg.hoj.l,marg.hoj.l,.,.,3,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,4,Anahí Miner,
V7,T2,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
V7,T2,2008-12-01,8,qui.hoj.l,qui.hoj.l,.,.,2,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3,Anahí Miner,
VQ,13,2008-12-01,8,p0051,mon.aph,Monttea ,aphylla ,0.25,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
VQ,13,2008-12-01,8,p0038,pro.fle,Prosopis,flexuosa,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
VQ,13,2008-12-01,8,p0054,sph.min,Spharealcea,miniata,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,Jimena Dorado,
VQ,13,2008-12-01,8,p0003,zuc.pun,Zuccagnia ,punctata ,1,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,Jimena Dorado,
VQ,15,2008-12-01,8,p0011,lyc.chi,Lycium ,chilense ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
VQ,15,2008-12-01,8,p0065,men.alb,.,.,1,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,Jimena Dorado,
VQ,15,2008-12-01,8,p0064,pol.sp1,.,.,1,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,Jimena Dorado,
VQ,15,2008-12-01,8,qui.hoj.an,qui.hoj.an,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Jimena Dorado,
VQ,15,2008-12-01,8,p0025,thy.pen,Thymophylla,pentachaeta var. belenidium,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,18,Jimena Dorado,
VQ,16,2008-12-01,8,p0019,aca.ser,Acantholippia ,seriphioides ,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Anahí Miner,
VQ,16,2008-12-01,8,p0071,gla.sp2,.,.,4,2,2,11,4,.,.,.,.,.,.,.,.,.,.,.,19,Anahí Miner,
VQ,16,2008-12-01,8,p0050,hys.jas,Hysterionica,jassionoide,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,Anahí Miner,
VQ,16,2008-12-01,8,p0036,lec.het,Lecanophora,heterophylla,5,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,5,Anahí Miner,
VQ,16,2008-12-01,8,p0064,pol.sp1,.,.,2,91,48,.,.,.,.,.,.,.,.,.,.,.,.,.,139,Anahí Miner,
