"esp","ID","especie","Familia.planta","Genero.planta","Especie.planta.nuevo","interaccionn","interaccion","Aceptado","Bases.de.datos","sp.armonizado"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Asteraceae","Bidens","Bidens frondosa",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Asteraceae","Erigeron","Erigeron pulchellus",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Asteraceae","Nabalus","Nabalus crepidineus",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Asteraceae","Symphyotrichum","Symphyotrichum pilosum",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Ebenaceae","Diospyros","Diospyros virginiana",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Fabaceae","Baptisia","Baptisia lactea var. lactea",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Lamiaceae","Marrubium","Marrubium vulgare",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Lamiaceae","Prunella","Prunella vulgaris",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Lythraceae","Ammannia","Ammannia coccinea",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Malvaceae","Abutilon","Abutilon theophrasti",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Malvaceae","Hibiscus","Hibiscus moscheutos subsp. lasiocarpos",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Molluginaceae","Mollugo","Mollugo verticillata",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Phrymaceae","Mimulus","Mimulus alatus",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Ranunculaceae","Clematis","Clematis pitcheri",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Ranunculaceae","Ranunculus","Ranunculus abortivus",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Rosaceae","Aruncus","Aruncus sylvester",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Sapindaceae","Acer","Acer saccharinum",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua","Thymelaeaceae","Dirca","Dirca palustris",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua",NA,NA,"Erigeron ramosus",1,1,NA,NA,"Plagiotoma obliqua"
"Plagiotoma obliqua","M_062","Plagiotoma.obliqua",NA,NA,"Myosotis virginica",1,1,NA,NA,"Plagiotoma obliqua"
"Planiceps feralis","M_062","Planiceps.feralis","Acanthaceae","Ruellia","Ruellia caroliniensis subsp. ciliosa",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Boraginaceae","Hackelia","Hackelia virginiana",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Caprifoliaceae","Dipsacus","Dipsacus fullonum",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Caprifoliaceae","Lonicera","Lonicera sempervirens",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Commelinaceae","Tradescantia","Tradescantia virginiana",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Fabaceae","Desmodium","Desmodium glabellum",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Lamiaceae","Scutellaria","Scutellaria incana",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Malvaceae","Malva","Malva pusilla",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Ranunculaceae","Myosurus","Myosurus minimus",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis","Ranunculaceae","Thalictrum","Thalictrum dasycarpum",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis",NA,NA,"Polygonum lapathifolium",1,1,NA,NA,"Planiceps feralis"
"Planiceps feralis","M_062","Planiceps.feralis",NA,NA,"Veronica virginica",1,1,NA,NA,"Planiceps feralis"
"Planiceps niger","M_062","Planiceps.niger","Brassicaceae","Descurainia","Descurainia incisa subsp. incisa",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger","Malvaceae","Sida","Sida spinosa",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger","Violaceae","Viola","Viola pedata",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger","Violaceae","Viola","Viola pedatifida",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger",NA,NA,"Gerardia tenuifolia",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger",NA,NA,"Ilysanthes dubia",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger",NA,NA,"Myosotis virginica",1,1,NA,NA,"Planiceps niger"
"Planiceps niger","M_062","Planiceps.niger",NA,NA,"Veronica virginica",1,1,NA,NA,"Planiceps niger"
"Plateros sp1 M PL 021","M_021","Plateros.sp1.M.PL.021","Apiaceae","Angelica","Angelica pubescens",1,1,NA,NA,"Plateros sp1 M PL 021"
"Plateros sp1 M PL 021","M_021","Plateros.sp1.M.PL.021","Hydrangeaceae","Hydrangea","Hydrangea macrophylla",1,1,NA,NA,"Plateros sp1 M PL 021"
"Plateros sp1 M PL 021","M_021","Plateros.sp1.M.PL.021","Hydrangeaceae","Hydrangea","Hydrangea paniculata",1,1,NA,NA,"Plateros sp1 M PL 021"
"Plateros sp1 M PL 021","M_021","Plateros.sp1.M.PL.021","Saxifragaceae","Astilbe","Astilbe thunbergii",1,1,NA,NA,"Plateros sp1 M PL 021"
"Platycheirus albimanus","M_017","Platycheirus.albimanus","Apiaceae","Daucus","Daucus carota",1,1,NA,NA,"Platycheirus albimanus"
"Platycheirus albimanus","M_017","Platycheirus.albimanus","Asteraceae","Leontodon","Leontodon hispidus",1,1,NA,NA,"Platycheirus albimanus"
"Platycheirus albimanus","M_017","Platycheirus.albimanus","Orobanchaceae","Euphrasia","Euphrasia officinalis",1,1,NA,NA,"Platycheirus albimanus"
"Platycheirus ambiguus","M_056","Platycheirus.ambiguus","Ranunculaceae","Ranunculus","Ranunculus japonicus",1,1,NA,NA,"Platycheirus ambiguus"
"Platycheirus ambiguus","M_056","Platycheirus.ambiguus","Sapindaceae","Acer","Acer japonicum",1,1,NA,NA,"Platycheirus ambiguus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Asteraceae","Arnica","Arnica angustifolia",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Brassicaceae","Draba","Draba arctica",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Caryophyllaceae","Stellaria","Stellaria longipes",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Rosaceae","Dryas","Dryas octopetala",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Rosaceae","Potentilla","Potentilla rubricaulis",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus","Saxifragaceae","Saxifraga","Saxifraga oppositifolia",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus",NA,NA,"Melandrium triflorum",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus carinatus","M_010","Platycheirus.carinatus",NA,NA,"Saxifraga caespitosa",1,1,NA,NA,"Platycheirus carinatus"
"Platycheirus clypeatus","M_017","Platycheirus.clypeatus","Apiaceae","Daucus","Daucus carota",1,1,NA,NA,"Platycheirus clypeatus"
"Platycheirus clypeatus","M_017","Platycheirus.clypeatus","Plantaginaceae","Plantago","Plantago major",1,1,NA,NA,"Platycheirus clypeatus"
"Platycheirus clypeatus","M_017","Platycheirus.clypeatus","Rosaceae","Agrimonia","Agrimonia eupatoria",1,1,NA,NA,"Platycheirus clypeatus"
"Platycheirus clypeatus","M_053","Platycheirus.clypeatus","Asteraceae","Ixeris","Ixeridium dentatum subsp. dentatum",1,1,NA,NA,"Platycheirus clypeatus"
"Platycheirus clypeatus","M_053","Platycheirus.clypeatus","Ericaceae","Rhododendron","Rhododendron kiusianum",1,1,NA,NA,"Platycheirus clypeatus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Asteraceae","Hieracium","Hieracium umbellatum",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Ericaceae","Calluna","Calluna vulgaris",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Ericaceae","Erica","Erica tetralix",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Ericaceae","Vaccinium","Vaccinium uliginosum",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Ericaceae","Vaccinium","Vaccinium vitis-idaea",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Rosaceae","Potentilla","Potentilla erecta",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Rubiaceae","Galium","Galium saxatile",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus","Salicaceae","Salix","Salix repens",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_047","Platycheirus.cyaneus",NA,NA,"Trientalis europaea",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Apiaceae","Pimpinella","Pimpinella major",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Asteraceae","Centaurea","Centaurea jacea",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Caprifoliaceae","Valeriana","Valeriana officinalis",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Caryophyllaceae","Cerastium","Cerastium fontanum",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Caryophyllaceae","Silene","Silene dioica",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Caryophyllaceae","Stellaria","Stellaria graminea",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Lathyrus","Lathyrus linifolius",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Lathyrus","Lathyrus pratensis",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Lotus","Lotus pedunculatus subsp. pedunculatus",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Trifolium","Trifolium campestre",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Trifolium","Trifolium repens",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Vicia","Vicia cracca",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Fabaceae","Vicia","Vicia sepium",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Haloragaceae","Stellaria","Stellaria graminea",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Lamiaceae","Ajuga","Ajuga reptans",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Lythraceae","Lythrum","Lythrum salicaria",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Plantaginaceae","Veronica","Veronica beccabunga",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Plantaginaceae","Veronica","Veronica chamaedrys",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Primulaceae","Lysimachia","Lysimachia vulgaris",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Ranunculaceae","Ranunculus","Ranunculus acris",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Ranunculaceae","Ranunculus","Ranunculus flammula",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Rosaceae","Potentilla","Potentilla erecta",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus","Rubiaceae","Galium","Galium palustre",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus",NA,NA,"Lychnis flos-cuculi",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus cyaneus","M_049","Platycheirus.cyaneus",NA,NA,"Myosotis palustris",1,1,NA,NA,"Platycheirus cyaneus"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Asteraceae","Taraxacum","Taraxacum phymatocarpum",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Brassicaceae","Cochlearia","Cochlearia groenlandica",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Brassicaceae","Draba","Draba arctica",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Caryophyllaceae","Arenaria","Arenaria pseudofrigida",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Caryophyllaceae","Cerastium","Cerastium arcticum",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Caryophyllaceae","Silene","Silene acaulis",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Orobanchaceae","Pedicularis","Pedicularis hirsuta",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Papaveraceae","Oremecom","Oreomecon radicata subsp. radicata",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Ranunculaceae","Ranunculus","Ranunculus sulphureus",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Rosaceae","Dryas","Dryas octopetala",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Rosaceae","Potentilla","Potentilla hyparctica",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Rosaceae","Potentilla","Potentilla rubricaulis",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Salicaceae","Salix","Salix arctica",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki","Saxifragaceae","Saxifraga","Saxifraga cernua",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki",NA,NA,"Lesquerella arctica",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus lundbecki","M_010","Platycheirus.lundbecki",NA,NA,"Melandrium triflorum",1,1,NA,NA,"Platycheirus lundbecki"
"Platycheirus obscurus","M_025","Platycheirus.obscurus","Caryophyllaceae","Stellaria","Stellaria pubera",1,1,NA,NA,"Platycheirus obscurus"
"Platycheirus obscurus","M_025","Platycheirus.obscurus","Montiaceae","Claytonia","Claytonia virginica",1,1,NA,NA,"Platycheirus obscurus"
"Platycheirus obscurus","M_025","Platycheirus.obscurus","Ranunculaceae","Thalictrum","Thalictrum thalictroides",1,1,NA,NA,"Platycheirus obscurus"
"Platycheirus obscurus","M_025","Platycheirus.obscurus",NA,NA,"Cardamine angustata angustata",1,1,NA,NA,"Platycheirus obscurus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus","Asteraceae","Centaurea","Centaurea jacea",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus","Asteraceae","Cirsium","Cirsium oleraceum",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus","Asteraceae","Cirsium","Cirsium vulgare",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus","Fabaceae","Lathyrus","Lathyrus linifolius",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus","Lamiaceae","Mentha","Mentha aquatica",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus peltatus","M_049","Platycheirus.peltatus",NA,NA,"Polygonum amphibium",1,1,NA,NA,"Platycheirus peltatus"
"Platycheirus pennipes","M_055","Platycheirus.pennipes","Cyperaceae","Schoenoplectus","Schoenoplectus triqueter",1,1,NA,NA,"Platycheirus pennipes"
"Platycheirus scutatus","M_017","Platycheirus.scutatus","Apiaceae","Daucus","Daucus carota",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_049","Platycheirus.scutatus","Caryophyllaceae","Stellaria","Stellaria graminea",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_049","Platycheirus.scutatus","Haloragaceae","Stellaria","Stellaria graminea",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Asteraceae","Cirsium","Cirsium pulchellum",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Asteraceae","Ixeris","Ixeridium dentatum subsp. dentatum",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Asteraceae","Solidago","Solidago virgaurea subsp. asiatica",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Ericaceae","Pyrola","Pyrola asarifolia subsp. incarnata",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Polemoniaceae","Polemonium","Polemonium caeruleum subsp. yezoense",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Ranunculaceae","Ranunculus","Ranunculus japonicus",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Ranunculaceae","Thalictrum","Thalictrum tuberiferum",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Ranunculaceae","Trollius","Trollius hondoensis",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus","Rosaceae","Prunus","Prunus nipponica",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus",NA,NA,"Cimicifuga simplex",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus scutatus","M_056","Platycheirus.scutatus",NA,NA,"Cypripedium guttatum ",1,1,NA,NA,"Platycheirus scutatus"
"Platycheirus sp1 M PL 006","M_006","Platycheirus.sp1.M.PL.006","Asteraceae","Leucanthemum","Leucanthemum vulgare",1,1,NA,NA,"Platycheirus sp1 M PL 006"
"Platycheirus sp1 M PL 006","M_006","Platycheirus.sp1.M.PL.006","Fabaceae","Lotus","Lotus corniculatus",1,1,NA,NA,"Platycheirus sp1 M PL 006"
"Platycheirus sp1 M PL 007","M_007","Platycheirus.sp1.M.PL.007","Asteraceae","Centaurea","Centaurea nigra",1,1,NA,NA,"Platycheirus sp1 M PL 007"
"Platycheirus sp1 M PL 007","M_007","Platycheirus.sp1.M.PL.007","Asteraceae","Leucanthemum","Leucanthemum vulgare",1,1,NA,NA,"Platycheirus sp1 M PL 007"
"Platycheirus sp1 M PL 007","M_007","Platycheirus.sp1.M.PL.007","Rosaceae","Filipendula","Filipendula ulmaria",1,1,NA,NA,"Platycheirus sp1 M PL 007"
"Platycheirus sp1 M PL 051","M_051","Platycheirus.sp1.M.PL.051","Alstroemeriaceae","Alstroemeria","Alstroemeria aurea",1,1,NA,NA,"Platycheirus sp1 M PL 051"
"Platycheirus sp1 M PL 051","M_051","Platycheirus.sp1.M.PL.051","Anacardiaceae","Schinus","Schinus patagonica",1,1,NA,NA,"Platycheirus sp1 M PL 051"
"Platycheirus sp1 M PL 051","M_051","Platycheirus.sp1.M.PL.051","Berberidaceae","Berberis","Berberis darwinii",1,1,NA,NA,"Platycheirus sp1 M PL 051"
"Platycheirus sp1 M PL 051","M_051","Platycheirus.sp1.M.PL.051","Elaeocarpaceae","Aristotelia","Aristotelia chilensis",1,1,NA,NA,"Platycheirus sp1 M PL 051"
"Platycheirus sp1 M PL 051","M_051","Platycheirus.sp1.M.PL.051","Rosaceae","Rosa","Rosa rubiginosa",1,1,NA,NA,"Platycheirus sp1 M PL 051"
"Platycheirus sp1 M PL 056","M_056","Platycheirus.sp1.M.PL.056","Asteraceae","Ixeris","Ixeridium dentatum subsp. dentatum",1,1,NA,NA,"Platycheirus sp1 M PL 056"
"Platycheirus sp1 M PL 056","M_056","Platycheirus.sp1.M.PL.056","Oxalidaceae","Oxalis","Oxalis acetosella",1,1,NA,NA,"Platycheirus sp1 M PL 056"
"Platycheirus sp1 M PL 056","M_056","Platycheirus.sp1.M.PL.056","Ranunculaceae","Ranunculus","Ranunculus japonicus",1,1,NA,NA,"Platycheirus sp1 M PL 056"
"Platycheirus sp1 M PL 056","M_056","Platycheirus.sp1.M.PL.056","Rosaceae","Malus","Malus toringo",1,1,NA,NA,"Platycheirus sp1 M PL 056"
"Platycheirus sp1 M PL 056","M_056","Platycheirus.sp1.M.PL.056",NA,NA,"Rubus pungens ",1,1,NA,NA,"Platycheirus sp1 M PL 056"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Amaranthaceae","Gomphrena","Gomphrena perennis",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Apiaceae","Eryngium","Eryngium stenophyllum",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Achyrocline","Achyrocline saturejoides ",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Acmella","Acmella decumbens",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Baccharis","Baccharis dracunculifolia subsp. tandilensis",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Gyptis","Gyptis lanigera",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Hypochaeris","Hypochaeris rosengurttii",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Neja","Neja pinifolia",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Senecio","Senecio bravensis",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Asteraceae","Senecio","Senecio madagascariensis",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Caryophyllaceae","Cerastium","Cerastium mollissimum",1,1,NA,NA,"Platycheirus sp1 M PL 072"
"Platycheirus sp1 M PL 072","M_072","Platycheirus.sp1.M.PL.072","Rhamnaceae","Colletia","Colletia paradoxa",1,1,NA,NA,"Platycheirus sp1 M PL 072"
