"genero","especie","orden","familia"
"Unidentified","Unidentified sp283 M PL 057",NA,NA
"Unidentified","Unidentified sp94 M PL 021",NA,NA
"Unidentified","Unidentified sp113 M PL 044",NA,NA
"Unidentified","Unidentified sp94 M PL 054",NA,NA
"Unidentified","Unidentified sp94 M PL 056",NA,NA
"Unidentified","Unidentified sp25 M PL 051",NA,NA
"Unidentified","Unidentified sp95 M PL 021",NA,NA
"Unidentified","Unidentified sp25 M PL 054",NA,NA
"Unidentified","Unidentified sp114 M PL 056",NA,NA
"Unidentified","Unidentified sp114 M PL 057",NA,NA
"Unidentified","Unidentified sp250 M PL 044",NA,NA
"Unidentified","Unidentified sp29 M PL 013",NA,NA
"Unidentified","Unidentified sp251 M PL 044",NA,NA
"Unidentified","Unidentified sp4 M PL 018",NA,NA
"Unidentified","Unidentified sp252 M PL 021",NA,NA
"Unidentified","Unidentified sp252 M PL 057",NA,NA
"Unidentified","Unidentified sp253 M PL 021",NA,NA
"Unidentified","Unidentified sp97 M PL 057",NA,NA
"Unidentified","Unidentified sp4 M PL 027",NA,NA
"Unidentified","Unidentified sp98 M PL 044",NA,NA
"Unidentified","Unidentified sp98 M PL 056",NA,NA
"Unidentified","Unidentified sp98 M PL 057",NA,NA
"Unidentified","Unidentified sp99 M PL 021",NA,NA
"Unidentified","Unidentified sp118 M PL 044",NA,NA
"Unidentified","Unidentified sp4 M PL 055",NA,NA
"Unidentified","Unidentified sp12 M PL 015",NA,NA
"Unidentified","Unidentified sp12 M PL 038",NA,NA
"Unidentified","Unidentified sp12 M PL 040",NA,NA
"Unidentified","Unidentified sp54 M PL 057",NA,NA
"Unidentified","Unidentified sp12 M PL 043",NA,NA
"Unidentified","Unidentified sp363 M PL 021",NA,NA
"Unidentified","Unidentified sp363 M PL 057",NA,NA
"Unidentified","Unidentified sp12 M PL 049",NA,NA
"Unidentified","Unidentified sp364 M PL 057",NA,NA
"Unidentified","Unidentified sp12 M PL 051",NA,NA
"Unidentified","Unidentified sp26 M PL 057",NA,NA
"Unidentified","Unidentified sp260 M PL 021",NA,NA
"Unidentified","Unidentified sp260 M PL 044",NA,NA
"Unidentified","Unidentified sp260 M PL 057",NA,NA
"Unidentified","Unidentified sp120 M PL 021",NA,NA
"Unidentified","Unidentified sp120 M PL 054",NA,NA
"Unidentified","Unidentified sp3 M PL 038",NA,NA
"Unidentified","Unidentified sp120 M PL 057",NA,NA
"Unidentified","Unidentified sp121 M PL 021",NA,NA
"Unidentified","Unidentified sp121 M PL 044",NA,NA
"Unidentified","Unidentified sp121 M PL 056",NA,NA
"Unidentified","Unidentified sp266 M PL 057",NA,NA
"Unidentified","Unidentified sp267 M PL 021",NA,NA
"Unidentified","Unidentified sp402 M PL 057",NA,NA
"Unidentified","Unidentified sp268 M PL 057",NA,NA
"Unidentified","Unidentified sp123 M PL 021",NA,NA
"Unidentified","Unidentified sp123 M PL 054",NA,NA
"Unidentified","Unidentified sp123 M PL 057",NA,NA
"Unidentified","Unidentified sp124 M PL 021",NA,NA
"Unidentified","Unidentified sp330 M PL 057",NA,NA
"Unidentified","Unidentified sp108 M PL 044",NA,NA
"Unidentified","Unidentified sp124 M PL 056",NA,NA
"Unidentified","Unidentified sp124 M PL 057",NA,NA
"Unidentified","Unidentified sp125 M PL 021",NA,NA
"Unidentified","Unidentified sp270 M PL 057",NA,NA
"Unidentified","Unidentified sp149 M PL 057",NA,NA
"Unidentified","Unidentified sp38 M PL 044",NA,NA
"Unidentified","Unidentified sp3 M PL 104",NA,NA
"Unidentified","Unidentified sp38 M PL 053",NA,NA
"Unidentified","Unidentified sp11 M PL 034",NA,NA
"Unidentified","Unidentified sp1 M PL 015",NA,NA
"Unidentified","Unidentified sp173 M PL 021",NA,NA
"Unidentified","Unidentified sp3 M PL 115",NA,NA
"Unidentified","Unidentified sp3 M PL 121",NA,NA
"Unidentified","Unidentified sp42 M PL 053",NA,NA
"Unidentified","Unidentified sp129 M PL 021",NA,NA
"Unidentified","Unidentified sp277 M PL 057",NA,NA
"Unidentified","Unidentified sp278 M PL 021",NA,NA
"Unidentified","Unidentified sp279 M PL 021",NA,NA
"Unidentified","Unidentified sp13 M PL 015",NA,NA
"Unidentified","Unidentified sp13 M PL 018",NA,NA
"Unidentified","Unidentified sp13 M PL 021",NA,NA
"Unidentified","Unidentified sp30 M PL 049",NA,NA
"Unidentified","Unidentified sp13 M PL 023",NA,NA
"Unidentified","Unidentified sp13 M PL 041",NA,NA
"Unidentified","Unidentified sp389 M PL 021",NA,NA
"Unidentified","Unidentified sp28 M PL 053",NA,NA
"Unidentified","Unidentified sp39 M PL 021",NA,NA
"Unidentified","Unidentified sp28 M PL 054",NA,NA
"Unidentified","Unidentified sp60 M PL 021",NA,NA
"Unidentified","Unidentified sp39 M PL 051",NA,NA
"Unidentified","Unidentified sp13 M PL 054",NA,NA
"Unidentified","Unidentified sp281 M PL 021",NA,NA
"Unidentified","Unidentified sp39 M PL 057",NA,NA
"Unidentified","Unidentified sp347 M PL 057",NA,NA
"Unidentified","Unidentified sp39 M PL 058",NA,NA
"Unidentified","Unidentified sp130 M PL 021",NA,NA
"Unidentified","Unidentified sp304 M PL 057",NA,NA
"Unidentified","Unidentified sp61 M PL 053",NA,NA
"Unidentified","Unidentified sp130 M PL 056",NA,NA
"Unidentified","Unidentified sp131 M PL 044",NA,NA
"Unidentified","Unidentified sp286 M PL 021",NA,NA
"Unidentified","Unidentified sp62 M PL 021",NA,NA
"Unidentified","Unidentified sp395 M PL 057",NA,NA
"Unidentified","Unidentified sp309 M PL 021",NA,NA
"Unidentified","Unidentified sp396 M PL 057",NA,NA
"Unidentified","Unidentified sp115 M PL 044",NA,NA
"Unidentified","Unidentified sp29 M PL 018",NA,NA
"Unidentified","Unidentified sp440 M PL 057",NA,NA
"Unidentified","Unidentified sp29 M PL 034",NA,NA
"Unidentified","Unidentified sp4 M PL 021",NA,NA
"Unidentified","Unidentified sp29 M PL 049",NA,NA
"Unidentified","Unidentified sp136 M PL 021",NA,NA
"Unidentified","Unidentified sp4 M PL 026",NA,NA
"Unidentified","Unidentified sp446 M PL 057",NA,NA
"Unidentified","Unidentified sp10 M PL 034",NA,NA
"Unidentified","Unidentified sp10 M PL 037",NA,NA
"Unidentified","Unidentified sp16 M PL 023",NA,NA
"Unidentified","Unidentified sp4 M PL 037",NA,NA
"Unidentified","Unidentified sp291 M PL 021",NA,NA
"Unidentified","Unidentified sp291 M PL 057",NA,NA
"Unidentified","Unidentified sp292 M PL 021",NA,NA
"Unidentified","Unidentified sp292 M PL 057",NA,NA
"Unidentified","Unidentified sp4 M PL 051",NA,NA
"Unidentified","Unidentified sp4 M PL 053",NA,NA
"Unidentified","Unidentified sp4 M PL 054",NA,NA
"Unidentified","Unidentified sp317 M PL 021",NA,NA
"Unidentified","Unidentified sp10 M PL 056",NA,NA
"Unidentified","Unidentified sp10 M PL 057",NA,NA
"Unidentified","Unidentified sp4 M PL 057",NA,NA
"Unidentified","Unidentified sp80 M PL 056",NA,NA
"Unidentified","Unidentified sp23 M PL 034",NA,NA
"Unidentified","Unidentified sp100 M PL 056",NA,NA
"Unidentified","Unidentified sp4 M PL 093",NA,NA
"Unidentified","Unidentified sp67 M PL 054",NA,NA
"Unidentified","Unidentified sp67 M PL 056",NA,NA
"Unidentified","Unidentified sp4 M PL 096",NA,NA
"Unidentified","Unidentified sp203 M PL 044",NA,NA
"Unidentified","Unidentified sp14 M PL 051",NA,NA
"Unidentified","Unidentified sp14 M PL 053",NA,NA
"Unidentified","Unidentified sp4 M PL 101",NA,NA
"Unidentified","Unidentified sp4 M PL 111",NA,NA
"Unidentified","Unidentified sp14 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 021",NA,NA
"Unidentified","Unidentified sp3 M PL 022",NA,NA
"Unidentified","Unidentified sp69 M PL 054",NA,NA
"Unidentified","Unidentified sp206 M PL 044",NA,NA
"Unidentified","Unidentified sp207 M PL 021",NA,NA
"Unidentified","Unidentified sp7 M PL 015",NA,NA
"Unidentified","Unidentified sp3 M PL 036",NA,NA
"Unidentified","Unidentified sp3 M PL 037",NA,NA
"Unidentified","Unidentified sp369 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 040",NA,NA
"Unidentified","Unidentified sp7 M PL 026",NA,NA
"Unidentified","Unidentified sp37 M PL 044",NA,NA
"Unidentified","Unidentified sp30 M PL 034",NA,NA
"Unidentified","Unidentified sp37 M PL 056",NA,NA
"Unidentified","Unidentified sp400 M PL 057",NA,NA
"Unidentified","Unidentified sp7 M PL 037",NA,NA
"Unidentified","Unidentified sp370 M PL 057",NA,NA
"Unidentified","Unidentified sp403 M PL 057",NA,NA
"Unidentified","Unidentified sp404 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 055",NA,NA
"Unidentified","Unidentified sp406 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 057",NA,NA
"Unidentified","Unidentified sp374 M PL 057",NA,NA
"Unidentified","Unidentified sp375 M PL 021",NA,NA
"Unidentified","Unidentified sp48 M PL 044",NA,NA
"Unidentified","Unidentified sp7 M PL 057",NA,NA
"Unidentified","Unidentified sp41 M PL 056",NA,NA
"Unidentified","Unidentified sp41 M PL 057",NA,NA
"Unidentified","Unidentified sp70 M PL 021",NA,NA
"Unidentified","Unidentified sp410 M PL 057",NA,NA
"Unidentified","Unidentified sp335 M PL 057",NA,NA
"Unidentified","Unidentified sp336 M PL 021",NA,NA
"Unidentified","Unidentified sp336 M PL 057",NA,NA
"Unidentified","Unidentified sp1 M PL 008",NA,NA
"Unidentified","Unidentified sp337 M PL 057",NA,NA
"Unidentified","Unidentified sp71 M PL 044",NA,NA
"Unidentified","Unidentified sp31 M PL 013",NA,NA
"Unidentified","Unidentified sp339 M PL 021",NA,NA
"Unidentified","Unidentified sp71 M PL 056",NA,NA
"Unidentified","Unidentified sp173 M PL 044",NA,NA
"Unidentified","Unidentified sp34 M PL 034",NA,NA
"Unidentified","Unidentified sp34 M PL 044",NA,NA
"Unidentified","Unidentified sp381 M PL 057",NA,NA
"Unidentified","Unidentified sp382 M PL 021",NA,NA
"Unidentified","Unidentified sp34 M PL 054",NA,NA
"Unidentified","Unidentified sp30 M PL 013",NA,NA
"Unidentified","Unidentified sp30 M PL 018",NA,NA
"Unidentified","Unidentified sp9 M PL 056",NA,NA
"Unidentified","Unidentified sp30 M PL 044",NA,NA
"Unidentified","Unidentified sp117 M PL 044",NA,NA
"Unidentified","Unidentified sp90 M PL 021",NA,NA
"Unidentified","Unidentified sp30 M PL 053",NA,NA
"Unidentified","Unidentified sp1 M PL 041",NA,NA
"Unidentified","Unidentified sp74 M PL 057",NA,NA
"Unidentified","Unidentified sp30 M PL 056",NA,NA
"Unidentified","Unidentified sp75 M PL 053",NA,NA
"Unidentified","Unidentified sp1 M PL 046",NA,NA
"Unidentified","Unidentified sp300 M PL 057",NA,NA
"Unidentified","Unidentified sp301 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 050",NA,NA
"Unidentified","Unidentified sp302 M PL 021",NA,NA
"Unidentified","Unidentified sp76 M PL 054",NA,NA
"Unidentified","Unidentified sp93 M PL 021",NA,NA
"Unidentified","Unidentified sp77 M PL 054",NA,NA
"Unidentified","Unidentified sp348 M PL 057",NA,NA
"Unidentified","Unidentified sp391 M PL 021",NA,NA
"Unidentified","Unidentified sp35 M PL 013",NA,NA
"Unidentified","Unidentified sp306 M PL 021",NA,NA
"Unidentified","Unidentified sp436 M PL 057",NA,NA
"Unidentified","Unidentified sp437 M PL 057",NA,NA
"Unidentified","Unidentified sp1 M PL 098",NA,NA
"Unidentified","Unidentified sp1 M PL 103",NA,NA
"Unidentified","Unidentified sp114 M PL 044",NA,NA
"Unidentified","Unidentified sp309 M PL 057",NA,NA
"Unidentified","Unidentified sp320 M PL 057",NA,NA
"Unidentified","Unidentified sp35 M PL 058",NA,NA
"Unidentified","Unidentified sp31 M PL 034",NA,NA
"Unidentified","Unidentified sp4 M PL 010",NA,NA
"Unidentified","Unidentified sp50 M PL 044",NA,NA
"Unidentified","Unidentified sp115 M PL 056",NA,NA
"Unidentified","Unidentified sp115 M PL 057",NA,NA
"Unidentified","Unidentified sp31 M PL 056",NA,NA
"Unidentified","Unidentified sp443 M PL 057",NA,NA
"Unidentified","Unidentified sp10 M PL 026",NA,NA
"Unidentified","Unidentified sp310 M PL 021",NA,NA
"Unidentified","Unidentified sp116 M PL 057",NA,NA
"Unidentified","Unidentified sp312 M PL 057",NA,NA
"Unidentified","Unidentified sp313 M PL 021",NA,NA
"Unidentified","Unidentified sp313 M PL 057",NA,NA
"Unidentified","Unidentified sp314 M PL 021",NA,NA
"Unidentified","Unidentified sp187 M PL 021",NA,NA
"Unidentified","Unidentified sp315 M PL 021",NA,NA
"Unidentified","Unidentified sp52 M PL 057",NA,NA
"Unidentified","Unidentified sp188 M PL 021",NA,NA
"Unidentified","Unidentified sp229 M PL 044",NA,NA
"Unidentified","Unidentified sp53 M PL 053",NA,NA
"Unidentified","Unidentified sp80 M PL 054",NA,NA
"Unidentified","Unidentified sp12 M PL 013",NA,NA
"Unidentified","Unidentified sp36 M PL 057",NA,NA
"Unidentified","Unidentified sp54 M PL 021",NA,NA
"Unidentified","Unidentified sp23 M PL 044",NA,NA
"Unidentified","Unidentified sp101 M PL 021",NA,NA
"Unidentified","Unidentified sp32 M PL 044",NA,NA
"Unidentified","Unidentified sp101 M PL 054",NA,NA
"Unidentified","Unidentified sp32 M PL 053",NA,NA
"Unidentified","Unidentified sp32 M PL 054",NA,NA
"Unidentified","Unidentified sp102 M PL 021",NA,NA
"Unidentified","Unidentified sp32 M PL 057",NA,NA
"Unidentified","Unidentified sp83 M PL 021",NA,NA
"Unidentified","Unidentified sp49 M PL 021",NA,NA
"Unidentified","Unidentified sp321 M PL 021",NA,NA
"Unidentified","Unidentified sp463 M PL 057",NA,NA
"Unidentified","Unidentified sp464 M PL 057",NA,NA
"Unidentified","Unidentified sp322 M PL 057",NA,NA
"Unidentified","Unidentified sp466 M PL 057",NA,NA
"Unidentified","Unidentified sp84 M PL 044",NA,NA
"Unidentified","Unidentified sp12 M PL 057",NA,NA
"Unidentified","Unidentified sp368 M PL 021",NA,NA
"Unidentified","Unidentified sp369 M PL 021",NA,NA
"Unidentified","Unidentified sp7 M PL 019",NA,NA
"Unidentified","Unidentified sp7 M PL 023",NA,NA
"Unidentified","Unidentified sp47 M PL 053",NA,NA
"Unidentified","Unidentified sp310 M PL 057",NA,NA
"Unidentified","Unidentified sp340 M PL 057",NA,NA
"Unidentified","Unidentified sp37 M PL 051",NA,NA
"Unidentified","Unidentified sp37 M PL 058",NA,NA
"Unidentified","Unidentified sp122 M PL 044",NA,NA
"Unidentified","Unidentified sp37 M PL 057",NA,NA
"Unidentified","Unidentified sp371 M PL 021",NA,NA
"Unidentified","Unidentified sp371 M PL 057",NA,NA
"Unidentified","Unidentified sp33 M PL 044",NA,NA
"Unidentified","Unidentified sp33 M PL 053",NA,NA
"Unidentified","Unidentified sp88 M PL 021",NA,NA
"Unidentified","Unidentified sp107 M PL 056",NA,NA
"Unidentified","Unidentified sp33 M PL 057",NA,NA
"Unidentified","Unidentified sp409 M PL 057",NA,NA
"Unidentified","Unidentified sp17 M PL 051",NA,NA
"Unidentified","Unidentified sp48 M PL 034",NA,NA
"Unidentified","Unidentified sp89 M PL 044",NA,NA
"Unidentified","Unidentified sp89 M PL 054",NA,NA
"Unidentified","Unidentified sp48 M PL 056",NA,NA
"Unidentified","Unidentified sp377 M PL 057",NA,NA
"Unidentified","Unidentified sp335 M PL 021",NA,NA
"Unidentified","Unidentified sp38 M PL 021",NA,NA
"Unidentified","Unidentified sp481 M PL 057",NA,NA
"Unidentified","Unidentified sp337 M PL 021",NA,NA
"Unidentified","Unidentified sp71 M PL 021",NA,NA
"Unidentified","Unidentified sp114 M PL 054",NA,NA
"Unidentified","Unidentified sp25 M PL 056",NA,NA
"Unidentified","Unidentified sp172 M PL 044",NA,NA
"Unidentified","Unidentified sp49 M PL 044",NA,NA
"Unidentified","Unidentified sp1 M PL 013",NA,NA
"Unidentified","Unidentified sp9 M PL 040",NA,NA
"Unidentified","Unidentified sp49 M PL 051",NA,NA
"Unidentified","Unidentified sp381 M PL 021",NA,NA
"Unidentified","Unidentified sp3 M PL 123",NA,NA
"Unidentified","Unidentified sp129 M PL 044",NA,NA
"Unidentified","Unidentified sp11 M PL 051",NA,NA
"Unidentified","Unidentified sp34 M PL 056",NA,NA
"Unidentified","Unidentified sp13 M PL 013",NA,NA
"Unidentified","Unidentified sp37 M PL 034",NA,NA
"Unidentified","Unidentified sp448 M PL 057",NA,NA
"Unidentified","Unidentified sp90 M PL 044",NA,NA
"Unidentified","Unidentified sp342 M PL 021",NA,NA
"Unidentified","Unidentified sp342 M PL 057",NA,NA
"Unidentified","Unidentified sp343 M PL 021",NA,NA
"Unidentified","Unidentified sp91 M PL 044",NA,NA
"Unidentified","Unidentified sp344 M PL 021",NA,NA
"Unidentified","Unidentified sp345 M PL 021",NA,NA
"Unidentified","Unidentified sp92 M PL 021",NA,NA
"Unidentified","Unidentified sp346 M PL 021",NA,NA
"Unidentified","Unidentified sp346 M PL 057",NA,NA
"Unidentified","Unidentified sp249 M PL 021",NA,NA
"Unidentified","Unidentified sp92 M PL 054",NA,NA
"Unidentified","Unidentified sp249 M PL 044",NA,NA
"Unidentified","Unidentified sp93 M PL 044",NA,NA
"Unidentified","Unidentified sp61 M PL 021",NA,NA
"Unidentified","Unidentified sp77 M PL 056",NA,NA
"Unidentified","Unidentified sp2 M PL 096",NA,NA
"Unidentified","Unidentified sp61 M PL 044",NA,NA
"Unidentified","Unidentified sp35 M PL 034",NA,NA
"Unidentified","Unidentified sp35 M PL 044",NA,NA
"Unidentified","Unidentified sp35 M PL 049",NA,NA
"Unidentified","Unidentified sp35 M PL 053",NA,NA
"Unidentified","Unidentified sp307 M PL 057",NA,NA
"Unidentified","Unidentified sp364 M PL 021",NA,NA
"Unidentified","Unidentified sp4 M PL 102",NA,NA
"Unidentified","Unidentified sp132 M PL 056",NA,NA
"Unidentified","Unidentified sp115 M PL 021",NA,NA
"Unidentified","Unidentified sp350 M PL 021",NA,NA
"Unidentified","Unidentified sp4 M PL 012",NA,NA
"Unidentified","Unidentified sp4 M PL 015",NA,NA
"Unidentified","Unidentified sp63 M PL 053",NA,NA
"Unidentified","Unidentified sp116 M PL 021",NA,NA
"Unidentified","Unidentified sp116 M PL 044",NA,NA
"Unidentified","Unidentified sp4 M PL 023",NA,NA
"Unidentified","Unidentified sp97 M PL 056",NA,NA
"Unidentified","Unidentified sp384 M PL 021",NA,NA
"Unidentified","Unidentified sp278 M PL 057",NA,NA
"Unidentified","Unidentified sp118 M PL 021",NA,NA
"Unidentified","Unidentified sp52 M PL 053",NA,NA
"Unidentified","Unidentified sp4 M PL 043",NA,NA
"Unidentified","Unidentified sp52 M PL 056",NA,NA
"Unidentified","Unidentified sp4 M PL 047",NA,NA
"Unidentified","Unidentified sp65 M PL 056",NA,NA
"Unidentified","Unidentified sp66 M PL 021",NA,NA
"Unidentified","Unidentified sp66 M PL 044",NA,NA
"Unidentified","Unidentified sp8 M PL 058",NA,NA
"Unidentified","Unidentified sp318 M PL 021",NA,NA
"Unidentified","Unidentified sp100 M PL 021",NA,NA
"Unidentified","Unidentified sp318 M PL 057",NA,NA
"Unidentified","Unidentified sp54 M PL 044",NA,NA
"Unidentified","Unidentified sp12 M PL 037",NA,NA
"Unidentified","Unidentified sp54 M PL 054",NA,NA
"Unidentified","Unidentified sp54 M PL 056",NA,NA
"Unidentified","Unidentified sp362 M PL 021",NA,NA
"Unidentified","Unidentified sp362 M PL 057",NA,NA
"Unidentified","Unidentified sp68 M PL 021",NA,NA
"Unidentified","Unidentified sp4 M PL 099",NA,NA
"Unidentified","Unidentified sp483 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 103",NA,NA
"Unidentified","Unidentified sp365 M PL 021",NA,NA
"Unidentified","Unidentified sp365 M PL 057",NA,NA
"Unidentified","Unidentified sp12 M PL 054",NA,NA
"Unidentified","Unidentified sp12 M PL 055",NA,NA
"Unidentified","Unidentified sp12 M PL 056",NA,NA
"Unidentified","Unidentified sp206 M PL 057",NA,NA
"Unidentified","Unidentified sp7 M PL 013",NA,NA
"Unidentified","Unidentified sp207 M PL 057",NA,NA
"Unidentified","Unidentified sp368 M PL 057",NA,NA
"Unidentified","Unidentified sp7 M PL 021",NA,NA
"Unidentified","Unidentified sp37 M PL 021",NA,NA
"Unidentified","Unidentified sp31 M PL 058",NA,NA
"Unidentified","Unidentified sp51 M PL 053",NA,NA
"Unidentified","Unidentified sp386 M PL 021",NA,NA
"Unidentified","Unidentified sp9 M PL 058",NA,NA
"Unidentified","Unidentified sp121 M PL 054",NA,NA
"Unidentified","Unidentified sp266 M PL 021",NA,NA
"Unidentified","Unidentified sp387 M PL 057",NA,NA
"Unidentified","Unidentified sp401 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 051",NA,NA
"Unidentified","Unidentified sp3 M PL 053",NA,NA
"Unidentified","Unidentified sp372 M PL 057",NA,NA
"Unidentified","Unidentified sp58 M PL 058",NA,NA
"Unidentified","Unidentified sp373 M PL 021",NA,NA
"Unidentified","Unidentified sp17 M PL 049",NA,NA
"Unidentified","Unidentified sp123 M PL 056",NA,NA
"Unidentified","Unidentified sp374 M PL 021",NA,NA
"Unidentified","Unidentified sp59 M PL 057",NA,NA
"Unidentified","Unidentified sp59 M PL 058",NA,NA
"Unidentified","Unidentified sp6 M PL 010",NA,NA
"Unidentified","Unidentified sp7 M PL 121",NA,NA
"Unidentified","Unidentified sp125 M PL 044",NA,NA
"Unidentified","Unidentified sp70 M PL 044",NA,NA
"Unidentified","Unidentified sp480 M PL 057",NA,NA
"Unidentified","Unidentified sp125 M PL 056",NA,NA
"Unidentified","Unidentified sp411 M PL 057",NA,NA
"Unidentified","Unidentified sp94 M PL 057",NA,NA
"Unidentified","Unidentified sp308 M PL 057",NA,NA
"Unidentified","Unidentified sp95 M PL 044",NA,NA
