"genero","especie","orden","familia"
"Unidentified","Unidentified sp28 M PL 049",NA,NA
"Unidentified","Unidentified sp3 M PL 104",NA,NA
"Unidentified","Unidentified sp82 M PL 044",NA,NA
"Unidentified","Unidentified sp19 M PL 043",NA,NA
"Unidentified","Unidentified sp260 M PL 057",NA,NA
"Unidentified","Unidentified sp6 M PL 018",NA,NA
"Unidentified","Unidentified sp346 M PL 057",NA,NA
"Unidentified","Unidentified sp25 M PL 015",NA,NA
"Unidentified","Unidentified sp37 M PL 058",NA,NA
"Unidentified","Unidentified sp19 M PL 049",NA,NA
"Unidentified","Unidentified sp42 M PL 034",NA,NA
"Unidentified","Unidentified sp35 M PL 056",NA,NA
"Unidentified","Unidentified sp78 M PL 056",NA,NA
"Unidentified","Unidentified sp76 M PL 056",NA,NA
"Unidentified","Unidentified sp79 M PL 056",NA,NA
"Unidentified","Unidentified sp80 M PL 056",NA,NA
"Unidentified","Unidentified sp25 M PL 056",NA,NA
"Unidentified","Unidentified sp17 M PL 051",NA,NA
"Unidentified","Unidentified sp81 M PL 056",NA,NA
"Unidentified","Unidentified sp156 M PL 044",NA,NA
"Unidentified","Unidentified sp77 M PL 056",NA,NA
"Unidentified","Unidentified sp83 M PL 056",NA,NA
"Unidentified","Unidentified sp82 M PL 056",NA,NA
"Unidentified","Unidentified sp84 M PL 056",NA,NA
"Unidentified","Unidentified sp26 M PL 049",NA,NA
"Unidentified","Unidentified sp5 M PL 054",NA,NA
"Unidentified","Unidentified sp46 M PL 058",NA,NA
"Unidentified","Unidentified sp3 M PL 049",NA,NA
"Unidentified","Unidentified sp20 M PL 018",NA,NA
"Unidentified","Unidentified sp21 M PL 018",NA,NA
"Unidentified","Unidentified sp161 M PL 021",NA,NA
"Unidentified","Unidentified sp86 M PL 021",NA,NA
"Unidentified","Unidentified sp3 M PL 018",NA,NA
"Unidentified","Unidentified sp4 M PL 022",NA,NA
"Unidentified","Unidentified sp14 M PL 049",NA,NA
"Unidentified","Unidentified sp1 M PL 028",NA,NA
"Unidentified","Unidentified sp1 M PL 043",NA,NA
"Unidentified","Unidentified sp13 M PL 049",NA,NA
"Unidentified","Unidentified sp18 M PL 055",NA,NA
"Unidentified","Unidentified sp88 M PL 054",NA,NA
"Unidentified","Unidentified sp22 M PL 049",NA,NA
"Unidentified","Unidentified sp25 M PL 049",NA,NA
"Unidentified","Unidentified sp15 M PL 049",NA,NA
"Unidentified","Unidentified sp82 M PL 057",NA,NA
"Unidentified","Unidentified sp17 M PL 049",NA,NA
"Unidentified","Unidentified sp82 M PL 054",NA,NA
"Unidentified","Unidentified sp2 M PL 043",NA,NA
"Unidentified","Unidentified sp6 M PL 043",NA,NA
"Unidentified","Unidentified sp14 M PL 018",NA,NA
"Unidentified","Unidentified sp198 M PL 057",NA,NA
"Unidentified","Unidentified sp9 M PL 018",NA,NA
"Unidentified","Unidentified sp36 M PL 058",NA,NA
"Unidentified","Unidentified sp3 M PL 043",NA,NA
"Unidentified","Unidentified sp280 M PL 021",NA,NA
"Unidentified","Unidentified sp200 M PL 021",NA,NA
"Unidentified","Unidentified sp230 M PL 021",NA,NA
"Unidentified","Unidentified sp62 M PL 021",NA,NA
"Unidentified","Unidentified sp234 M PL 021",NA,NA
"Unidentified","Unidentified sp258 M PL 021",NA,NA
"Unidentified","Unidentified sp164 M PL 021",NA,NA
"Unidentified","Unidentified sp259 M PL 021",NA,NA
"Unidentified","Unidentified sp358 M PL 021",NA,NA
"Unidentified","Unidentified sp25 M PL 018",NA,NA
"Unidentified","Unidentified sp223 M PL 021",NA,NA
"Unidentified","Unidentified sp257 M PL 021",NA,NA
"Unidentified","Unidentified sp252 M PL 021",NA,NA
"Unidentified","Unidentified sp341 M PL 021",NA,NA
"Unidentified","Unidentified sp5 M PL 043",NA,NA
"Unidentified","Unidentified sp18 M PL 018",NA,NA
"Unidentified","Unidentified sp231 M PL 021",NA,NA
"Unidentified","Unidentified sp15 M PL 043",NA,NA
"Unidentified","Unidentified sp22 M PL 043",NA,NA
"Unidentified","Unidentified sp222 M PL 021",NA,NA
"Unidentified","Unidentified sp239 M PL 021",NA,NA
"Unidentified","Unidentified sp340 M PL 021",NA,NA
"Unidentified","Unidentified sp69 M PL 021",NA,NA
"Unidentified","Unidentified sp93 M PL 021",NA,NA
"Unidentified","Unidentified sp191 M PL 021",NA,NA
"Unidentified","Unidentified sp46 M PL 021",NA,NA
"Unidentified","Unidentified sp190 M PL 021",NA,NA
"Unidentified","Unidentified sp196 M PL 021",NA,NA
"Unidentified","Unidentified sp249 M PL 021",NA,NA
"Unidentified","Unidentified sp203 M PL 021",NA,NA
"Unidentified","Unidentified sp287 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 041",NA,NA
"Unidentified","Unidentified sp209 M PL 021",NA,NA
"Unidentified","Unidentified sp357 M PL 021",NA,NA
"Unidentified","Unidentified sp32 M PL 021",NA,NA
"Unidentified","Unidentified sp2 M PL 021",NA,NA
"Unidentified","Unidentified sp388 M PL 021",NA,NA
"Unidentified","Unidentified sp8 M PL 021",NA,NA
"Unidentified","Unidentified sp5 M PL 021",NA,NA
"Unidentified","Unidentified sp271 M PL 021",NA,NA
"Unidentified","Unidentified sp64 M PL 021",NA,NA
"Unidentified","Unidentified sp240 M PL 021",NA,NA
"Unidentified","Unidentified sp307 M PL 021",NA,NA
"Unidentified","Unidentified sp24 M PL 021",NA,NA
"Unidentified","Unidentified sp254 M PL 021",NA,NA
"Unidentified","Unidentified sp170 M PL 021",NA,NA
"Unidentified","Unidentified sp197 M PL 021",NA,NA
"Unidentified","Unidentified sp134 M PL 021",NA,NA
"Unidentified","Unidentified sp344 M PL 021",NA,NA
"Unidentified","Unidentified sp242 M PL 021",NA,NA
"Unidentified","Unidentified sp117 M PL 021",NA,NA
"Unidentified","Unidentified sp38 M PL 021",NA,NA
"Unidentified","Unidentified sp3 M PL 019",NA,NA
"Unidentified","Unidentified sp125 M PL 021",NA,NA
"Unidentified","Unidentified sp89 M PL 021",NA,NA
"Unidentified","Unidentified sp19 M PL 021",NA,NA
"Unidentified","Unidentified sp140 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 019",NA,NA
"Unidentified","Unidentified sp47 M PL 021",NA,NA
"Unidentified","Unidentified sp208 M PL 021",NA,NA
"Unidentified","Unidentified sp339 M PL 021",NA,NA
"Unidentified","Unidentified sp23 M PL 021",NA,NA
"Unidentified","Unidentified sp87 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 029",NA,NA
"Unidentified","Unidentified sp17 M PL 034",NA,NA
"Unidentified","Unidentified sp290 M PL 021",NA,NA
"Unidentified","Unidentified sp33 M PL 021",NA,NA
"Unidentified","Unidentified sp41 M PL 021",NA,NA
"Unidentified","Unidentified sp319 M PL 021",NA,NA
"Unidentified","Unidentified sp189 M PL 021",NA,NA
"Unidentified","Unidentified sp7 M PL 034",NA,NA
"Unidentified","Unidentified sp369 M PL 021",NA,NA
"Unidentified","Unidentified sp138 M PL 021",NA,NA
"Unidentified","Unidentified sp70 M PL 021",NA,NA
"Unidentified","Unidentified sp302 M PL 021",NA,NA
"Unidentified","Unidentified sp112 M PL 021",NA,NA
"Unidentified","Unidentified sp42 M PL 021",NA,NA
"Unidentified","Unidentified sp127 M PL 021",NA,NA
"Unidentified","Unidentified sp301 M PL 021",NA,NA
"Unidentified","Unidentified sp298 M PL 021",NA,NA
"Unidentified","Unidentified sp187 M PL 021",NA,NA
"Unidentified","Unidentified sp243 M PL 021",NA,NA
"Unidentified","Unidentified sp300 M PL 021",NA,NA
"Unidentified","Unidentified sp193 M PL 021",NA,NA
"Unidentified","Unidentified sp192 M PL 021",NA,NA
"Unidentified","Unidentified sp10 M PL 051",NA,NA
"Unidentified","Unidentified sp143 M PL 021",NA,NA
"Unidentified","Unidentified sp179 M PL 021",NA,NA
"Unidentified","Unidentified sp199 M PL 021",NA,NA
"Unidentified","Unidentified sp269 M PL 021",NA,NA
"Unidentified","Unidentified sp120 M PL 021",NA,NA
"Unidentified","Unidentified sp238 M PL 021",NA,NA
"Unidentified","Unidentified sp261 M PL 021",NA,NA
"Unidentified","Unidentified sp299 M PL 021",NA,NA
"Unidentified","Unidentified sp13 M PL 021",NA,NA
"Unidentified","Unidentified sp67 M PL 021",NA,NA
"Unidentified","Unidentified sp141 M PL 021",NA,NA
"Unidentified","Unidentified sp153 M PL 021",NA,NA
"Unidentified","Unidentified sp214 M PL 021",NA,NA
"Unidentified","Unidentified sp292 M PL 021",NA,NA
"Unidentified","Unidentified sp18 M PL 021",NA,NA
"Unidentified","Unidentified sp244 M PL 021",NA,NA
"Unidentified","Unidentified sp305 M PL 021",NA,NA
"Unidentified","Unidentified sp178 M PL 021",NA,NA
"Unidentified","Unidentified sp63 M PL 021",NA,NA
"Unidentified","Unidentified sp367 M PL 021",NA,NA
"Unidentified","Unidentified sp131 M PL 021",NA,NA
"Unidentified","Unidentified sp221 M PL 021",NA,NA
"Unidentified","Unidentified sp194 M PL 021",NA,NA
"Unidentified","Unidentified sp220 M PL 021",NA,NA
"Unidentified","Unidentified sp206 M PL 021",NA,NA
"Unidentified","Unidentified sp9 M PL 021",NA,NA
"Unidentified","Unidentified sp303 M PL 021",NA,NA
"Unidentified","Unidentified sp16 M PL 021",NA,NA
"Unidentified","Unidentified sp186 M PL 021",NA,NA
"Unidentified","Unidentified sp291 M PL 021",NA,NA
"Unidentified","Unidentified sp304 M PL 021",NA,NA
"Unidentified","Unidentified sp215 M PL 021",NA,NA
"Unidentified","Unidentified sp88 M PL 056",NA,NA
"Unidentified","Unidentified sp137 M PL 021",NA,NA
"Unidentified","Unidentified sp20 M PL 041",NA,NA
"Unidentified","Unidentified sp9 M PL 049",NA,NA
"Unidentified","Unidentified sp12 M PL 049",NA,NA
"Unidentified","Unidentified sp11 M PL 049",NA,NA
"Unidentified","Unidentified sp22 M PL 046",NA,NA
"Unidentified","Unidentified sp67 M PL 054",NA,NA
"Unidentified","Unidentified sp19 M PL 055",NA,NA
"Unidentified","Unidentified sp5 M PL 022",NA,NA
"Unidentified","Unidentified sp9 M PL 044",NA,NA
"Unidentified","Unidentified sp40 M PL 044",NA,NA
"Unidentified","Unidentified sp63 M PL 044",NA,NA
"Unidentified","Unidentified sp38 M PL 044",NA,NA
"Unidentified","Unidentified sp13 M PL 044",NA,NA
"Unidentified","Unidentified sp29 M PL 044",NA,NA
"Unidentified","Unidentified sp90 M PL 044",NA,NA
"Unidentified","Unidentified sp88 M PL 044",NA,NA
"Unidentified","Unidentified sp243 M PL 044",NA,NA
"Unidentified","Unidentified sp304 M PL 057",NA,NA
"Unidentified","Unidentified sp63 M PL 053",NA,NA
"Unidentified","Unidentified sp77 M PL 057",NA,NA
"Unidentified","Unidentified sp12 M PL 034",NA,NA
"Unidentified","Unidentified sp65 M PL 044",NA,NA
"Unidentified","Unidentified sp17 M PL 018",NA,NA
"Unidentified","Unidentified sp8 M PL 018",NA,NA
"Unidentified","Unidentified sp5 M PL 018",NA,NA
"Unidentified","Unidentified sp16 M PL 043",NA,NA
"Unidentified","Unidentified sp21 M PL 043",NA,NA
"Unidentified","Unidentified sp12 M PL 044",NA,NA
"Unidentified","Unidentified sp74 M PL 054",NA,NA
"Unidentified","Unidentified sp114 M PL 056",NA,NA
"Unidentified","Unidentified sp112 M PL 056",NA,NA
"Unidentified","Unidentified sp116 M PL 056",NA,NA
"Unidentified","Unidentified sp124 M PL 056",NA,NA
"Unidentified","Unidentified sp440 M PL 057",NA,NA
"Unidentified","Unidentified sp291 M PL 057",NA,NA
"Unidentified","Unidentified sp25 M PL 057",NA,NA
"Unidentified","Unidentified sp3 M PL 035",NA,NA
"Unidentified","Unidentified sp325 M PL 057",NA,NA
"Unidentified","Unidentified sp288 M PL 057",NA,NA
"Unidentified","Unidentified sp212 M PL 057",NA,NA
"Unidentified","Unidentified sp215 M PL 057",NA,NA
"Unidentified","Unidentified sp22 M PL 050",NA,NA
"Unidentified","Unidentified sp254 M PL 057",NA,NA
"Unidentified","Unidentified sp24 M PL 057",NA,NA
"Unidentified","Unidentified sp264 M PL 057",NA,NA
"Unidentified","Unidentified sp4 M PL 101",NA,NA
"Unidentified","Unidentified sp275 M PL 057",NA,NA
"Unidentified","Unidentified sp41 M PL 058",NA,NA
"Unidentified","Unidentified sp170 M PL 057",NA,NA
"Unidentified","Unidentified sp6 M PL 057",NA,NA
"Unidentified","Unidentified sp337 M PL 057",NA,NA
"Unidentified","Unidentified sp98 M PL 057",NA,NA
"Unidentified","Unidentified sp324 M PL 021",NA,NA
"Unidentified","Unidentified sp260 M PL 021",NA,NA
"Unidentified","Unidentified sp37 M PL 021",NA,NA
"Unidentified","Unidentified sp465 M PL 057",NA,NA
"Unidentified","Unidentified sp7 M PL 055",NA,NA
"Unidentified","Unidentified sp16 M PL 054",NA,NA
"Unidentified","Unidentified sp225 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 049",NA,NA
"Unidentified","Unidentified sp26 M PL 056",NA,NA
"Unidentified","Unidentified sp72 M PL 044",NA,NA
"Unidentified","Unidentified sp24 M PL 049",NA,NA
"Unidentified","Unidentified sp234 M PL 044",NA,NA
"Unidentified","Unidentified sp179 M PL 057",NA,NA
"Unidentified","Unidentified sp458 M PL 057",NA,NA
"Unidentified","Unidentified sp432 M PL 057",NA,NA
"Unidentified","Unidentified sp64 M PL 056",NA,NA
"Unidentified","Unidentified sp37 M PL 056",NA,NA
"Unidentified","Unidentified sp6 M PL 036",NA,NA
"Unidentified","Unidentified sp65 M PL 056",NA,NA
"Unidentified","Unidentified sp66 M PL 056",NA,NA
"Unidentified","Unidentified sp32 M PL 044",NA,NA
"Unidentified","Unidentified sp165 M PL 044",NA,NA
"Unidentified","Unidentified sp187 M PL 044",NA,NA
"Unidentified","Unidentified sp105 M PL 044",NA,NA
"Unidentified","Unidentified sp28 M PL 057",NA,NA
"Unidentified","Unidentified sp439 M PL 057",NA,NA
"Unidentified","Unidentified sp29 M PL 056",NA,NA
"Unidentified","Unidentified sp30 M PL 056",NA,NA
"Unidentified","Unidentified sp48 M PL 056",NA,NA
"Unidentified","Unidentified sp22 M PL 015",NA,NA
"Unidentified","Unidentified sp219 M PL 057",NA,NA
"Unidentified","Unidentified sp31 M PL 057",NA,NA
"Unidentified","Unidentified sp190 M PL 057",NA,NA
"Unidentified","Unidentified sp92 M PL 057",NA,NA
"Unidentified","Unidentified sp234 M PL 057",NA,NA
"Unidentified","Unidentified sp104 M PL 057",NA,NA
"Unidentified","Unidentified sp226 M PL 057",NA,NA
"Unidentified","Unidentified sp218 M PL 057",NA,NA
"Unidentified","Unidentified sp106 M PL 057",NA,NA
"Unidentified","Unidentified sp211 M PL 057",NA,NA
"Unidentified","Unidentified sp235 M PL 057",NA,NA
"Unidentified","Unidentified sp392 M PL 057",NA,NA
"Unidentified","Unidentified sp310 M PL 057",NA,NA
"Unidentified","Unidentified sp270 M PL 057",NA,NA
"Unidentified","Unidentified sp56 M PL 058",NA,NA
"Unidentified","Unidentified sp431 M PL 057",NA,NA
"Unidentified","Unidentified sp282 M PL 057",NA,NA
"Unidentified","Unidentified sp313 M PL 057",NA,NA
"Unidentified","Unidentified sp14 M PL 057",NA,NA
"Unidentified","Unidentified sp111 M PL 057",NA,NA
"Unidentified","Unidentified sp124 M PL 057",NA,NA
"Unidentified","Unidentified sp89 M PL 057",NA,NA
"Unidentified","Unidentified sp186 M PL 057",NA,NA
"Unidentified","Unidentified sp328 M PL 057",NA,NA
"Unidentified","Unidentified sp19 M PL 018",NA,NA
"Unidentified","Unidentified sp24 M PL 018",NA,NA
"Unidentified","Unidentified sp4 M PL 037",NA,NA
"Unidentified","Unidentified sp320 M PL 057",NA,NA
"Unidentified","Unidentified sp7 M PL 037",NA,NA
"Unidentified","Unidentified sp2 M PL 037",NA,NA
"Unidentified","Unidentified sp330 M PL 057",NA,NA
"Unidentified","Unidentified sp78 M PL 057",NA,NA
"Unidentified","Unidentified sp32 M PL 057",NA,NA
"Unidentified","Unidentified sp102 M PL 057",NA,NA
"Unidentified","Unidentified sp30 M PL 057",NA,NA
"Unidentified","Unidentified sp54 M PL 058",NA,NA
"Unidentified","Unidentified sp38 M PL 058",NA,NA
"Unidentified","Unidentified sp25 M PL 051",NA,NA
"Unidentified","Unidentified sp108 M PL 056",NA,NA
"Unidentified","Unidentified sp6 M PL 049",NA,NA
"Unidentified","Unidentified sp35 M PL 044",NA,NA
"Unidentified","Unidentified sp116 M PL 044",NA,NA
"Unidentified","Unidentified sp7 M PL 051",NA,NA
"Unidentified","Unidentified sp4 M PL 026",NA,NA
"Unidentified","Unidentified sp48 M PL 051",NA,NA
"Unidentified","Unidentified sp1 M PL 051",NA,NA
"Unidentified","Unidentified sp32 M PL 051",NA,NA
"Unidentified","Unidentified sp27 M PL 057",NA,NA
"Unidentified","Unidentified sp151 M PL 057",NA,NA
"Unidentified","Unidentified sp5 M PL 090",NA,NA
"Unidentified","Unidentified sp11 M PL 051",NA,NA
"Unidentified","Unidentified sp26 M PL 051",NA,NA
"Unidentified","Unidentified sp16 M PL 051",NA,NA
"Unidentified","Unidentified sp40 M PL 034",NA,NA
"Unidentified","Unidentified sp3 M PL 098",NA,NA
"Unidentified","Unidentified sp296 M PL 021",NA,NA
"Unidentified","Unidentified sp37 M PL 051",NA,NA
"Unidentified","Unidentified sp49 M PL 051",NA,NA
"Unidentified","Unidentified sp28 M PL 044",NA,NA
"Unidentified","Unidentified sp22 M PL 051",NA,NA
"Unidentified","Unidentified sp4 M PL 010",NA,NA
"Unidentified","Unidentified sp43 M PL 044",NA,NA
"Unidentified","Unidentified sp212 M PL 044",NA,NA
"Unidentified","Unidentified sp2 M PL 118",NA,NA
"Unidentified","Unidentified sp27 M PL 051",NA,NA
"Unidentified","Unidentified sp29 M PL 051",NA,NA
"Unidentified","Unidentified sp79 M PL 044",NA,NA
"Unidentified","Unidentified sp30 M PL 051",NA,NA
"Unidentified","Unidentified sp48 M PL 053",NA,NA
"Unidentified","Unidentified sp5 M PL 098",NA,NA
"Unidentified","Unidentified sp31 M PL 021",NA,NA
"Unidentified","Unidentified sp12 M PL 051",NA,NA
"Unidentified","Unidentified sp14 M PL 051",NA,NA
"Unidentified","Unidentified sp84 M PL 044",NA,NA
"Unidentified","Unidentified sp3 M PL 051",NA,NA
"Unidentified","Unidentified sp378 M PL 057",NA,NA
"Unidentified","Unidentified sp39 M PL 051",NA,NA
"Unidentified","Unidentified sp1 M PL 050",NA,NA
"Unidentified","Unidentified sp31 M PL 056",NA,NA
"Unidentified","Unidentified sp2 M PL 051",NA,NA
"Unidentified","Unidentified sp5 M PL 050",NA,NA
"Unidentified","Unidentified sp8 M PL 050",NA,NA
"Unidentified","Unidentified sp8 M PL 026",NA,NA
"Unidentified","Unidentified sp240 M PL 044",NA,NA
"Unidentified","Unidentified sp1 M PL 035",NA,NA
"Unidentified","Unidentified sp23 M PL 058",NA,NA
"Unidentified","Unidentified sp13 M PL 058",NA,NA
"Unidentified","Unidentified sp1 M PL 058",NA,NA
"Unidentified","Unidentified sp1 M PL 008",NA,NA
"Unidentified","Unidentified sp39 M PL 053",NA,NA
"Unidentified","Unidentified sp35 M PL 053",NA,NA
"Unidentified","Unidentified sp33 M PL 053",NA,NA
"Unidentified","Unidentified sp41 M PL 053",NA,NA
"Unidentified","Unidentified sp19 M PL 053",NA,NA
"Unidentified","Unidentified sp25 M PL 053",NA,NA
"Unidentified","Unidentified sp250 M PL 044",NA,NA
"Unidentified","Unidentified sp36 M PL 053",NA,NA
"Unidentified","Unidentified sp29 M PL 053",NA,NA
"Unidentified","Unidentified sp26 M PL 053",NA,NA
"Unidentified","Unidentified sp42 M PL 053",NA,NA
"Unidentified","Unidentified sp37 M PL 053",NA,NA
"Unidentified","Unidentified sp50 M PL 053",NA,NA
"Unidentified","Unidentified sp34 M PL 053",NA,NA
"Unidentified","Unidentified sp16 M PL 044",NA,NA
"Unidentified","Unidentified sp214 M PL 044",NA,NA
"Unidentified","Unidentified sp17 M PL 015",NA,NA
"Unidentified","Unidentified sp4 M PL 051",NA,NA
"Unidentified","Unidentified sp20 M PL 051",NA,NA
"Unidentified","Unidentified sp4 M PL 040",NA,NA
"Unidentified","Unidentified sp139 M PL 044",NA,NA
"Unidentified","Unidentified sp7 M PL 044",NA,NA
"Unidentified","Unidentified sp9 M PL 034",NA,NA
"Unidentified","Unidentified sp159 M PL 044",NA,NA
"Unidentified","Unidentified sp32 M PL 034",NA,NA
"Unidentified","Unidentified sp33 M PL 013",NA,NA
"Unidentified","Unidentified sp39 M PL 034",NA,NA
"Unidentified","Unidentified sp35 M PL 034",NA,NA
"Unidentified","Unidentified sp48 M PL 034",NA,NA
"Unidentified","Unidentified sp33 M PL 034",NA,NA
"Unidentified","Unidentified sp123 M PL 044",NA,NA
"Unidentified","Unidentified sp4 M PL 034",NA,NA
"Unidentified","Unidentified sp2 M PL 084",NA,NA
"Unidentified","Unidentified sp53 M PL 044",NA,NA
"Unidentified","Unidentified sp6 M PL 050",NA,NA
"Unidentified","Unidentified sp11 M PL 034",NA,NA
"Unidentified","Unidentified sp349 M PL 057",NA,NA
"Unidentified","Unidentified sp160 M PL 057",NA,NA
"Unidentified","Unidentified sp350 M PL 057",NA,NA
"Unidentified","Unidentified sp43 M PL 057",NA,NA
"Unidentified","Unidentified sp6 M PL 037",NA,NA
"Unidentified","Unidentified sp2 M PL 012",NA,NA
"Unidentified","Unidentified sp91 M PL 021",NA,NA
"Unidentified","Unidentified sp188 M PL 057",NA,NA
"Unidentified","Unidentified sp399 M PL 057",NA,NA
"Unidentified","Unidentified sp92 M PL 021",NA,NA
"Unidentified","Unidentified sp318 M PL 021",NA,NA
"Unidentified","Unidentified sp1 M PL 027",NA,NA
"Unidentified","Unidentified sp94 M PL 057",NA,NA
"Unidentified","Unidentified sp4 M PL 094",NA,NA
"Unidentified","Unidentified sp294 M PL 021",NA,NA
"Unidentified","Unidentified sp28 M PL 013",NA,NA
"Unidentified","Unidentified sp255 M PL 044",NA,NA
"Unidentified","Unidentified sp89 M PL 056",NA,NA
"Unidentified","Unidentified sp175 M PL 044",NA,NA
"Unidentified","Unidentified sp11 M PL 041",NA,NA
"Unidentified","Unidentified sp359 M PL 057",NA,NA
"Unidentified","Unidentified sp256 M PL 044",NA,NA
"Unidentified","Unidentified sp257 M PL 044",NA,NA
"Unidentified","Unidentified sp5 M PL 028",NA,NA
"Unidentified","Unidentified sp111 M PL 044",NA,NA
"Unidentified","Unidentified sp71 M PL 044",NA,NA
"Unidentified","Unidentified sp18 M PL 044",NA,NA
"Unidentified","Unidentified sp68 M PL 053",NA,NA
"Unidentified","Unidentified sp66 M PL 044",NA,NA
"Unidentified","Unidentified sp8 M PL 017",NA,NA
"Unidentified","Unidentified sp7 M PL 028",NA,NA
